Date,Open,High,Low,Close,Adj Close,Volume
2015-12-11,35.169998,35.205002,34.584999,34.610001,34.610001,554351
2015-12-14,34.615002,35.200001,34.509998,34.884998,34.884998,466066
2015-12-15,35.250000,35.680000,34.680000,35.404999,35.404999,662964
2015-12-16,35.650002,36.000000,35.490002,35.700001,35.700001,468462
2015-12-17,36.145000,36.389999,35.580002,36.290001,36.290001,525109
2015-12-18,36.145000,36.360001,35.660000,36.130001,36.130001,1534654
2015-12-21,36.200001,36.630001,35.160000,35.160000,35.160000,409987
2015-12-22,35.415001,35.584999,34.794998,34.849998,34.849998,260263
2015-12-23,35.049999,35.445000,34.779999,35.264999,35.264999,329355
2015-12-25,35.264999,35.264999,35.264999,35.264999,35.264999,0
2015-12-28,35.415001,35.669998,35.145000,35.580002,35.580002,119321
2015-12-29,35.889999,36.150002,35.750000,36.139999,36.139999,245560
2015-12-30,36.150002,36.400002,35.950001,36.400002,36.400002,188469
2016-01-04,36.395000,36.395000,34.910000,35.084999,35.084999,542541
2016-01-05,35.525002,35.595001,33.384998,33.630001,33.630001,769301
2016-01-06,33.509998,33.834999,33.055000,33.650002,33.650002,522657
2016-01-07,33.000000,33.084999,32.224998,32.990002,32.990002,707093
2016-01-08,33.240002,33.900002,32.985001,33.080002,33.080002,339157
2016-01-11,32.950001,33.435001,32.689999,33.029999,33.029999,440039
2016-01-12,33.209999,33.439999,32.700001,33.259998,33.259998,465507
2016-01-13,33.215000,33.430000,30.600000,31.684999,31.684999,1537388
2016-01-14,31.500000,31.700001,29.830000,30.760000,30.760000,866165
2016-01-15,30.934999,31.000000,29.459999,29.799999,29.799999,626856
2016-01-18,29.650000,30.305000,29.200001,29.674999,29.674999,416729
2016-01-19,30.920000,32.099998,30.785000,31.434999,31.434999,674793
2016-01-20,30.805000,30.950001,29.570000,30.035000,30.035000,632861
2016-01-21,30.000000,30.485001,29.670000,30.400000,30.400000,457746
2016-01-22,31.030001,31.750000,30.905001,31.510000,31.510000,543073
2016-01-25,31.700001,31.820000,31.235001,31.629999,31.629999,207180
2016-01-26,31.400000,31.825001,30.879999,31.745001,31.745001,416714
2016-01-27,31.625000,31.690001,31.110001,31.600000,31.600000,296274
2016-01-28,31.500000,31.645000,30.629999,30.719999,30.719999,358403
2016-01-29,31.155001,31.665001,30.905001,31.665001,31.665001,532607
2016-02-01,31.695000,31.745001,31.030001,31.580000,31.580000,343924
2016-02-02,31.594999,31.750000,31.040001,31.344999,31.344999,389975
2016-02-03,31.254999,31.254999,29.775000,29.985001,29.985001,519414
2016-02-04,30.309999,30.309999,28.690001,29.025000,29.025000,876094
2016-02-05,28.905001,29.540001,27.809999,27.959999,27.959999,762718
2016-02-08,28.160000,28.160000,25.430000,25.900000,25.900000,1339452
2016-02-09,25.754999,26.350000,24.030001,25.480000,25.480000,1648515
2016-02-10,25.740000,27.315001,25.480000,27.200001,27.200001,986007
2016-02-11,26.889999,27.290001,26.610001,26.905001,26.905001,840216
2016-02-12,27.330000,27.480000,26.950001,27.469999,27.469999,566061
2016-02-15,28.065001,28.415001,27.889999,28.035000,28.035000,421182
2016-02-16,28.285000,28.584999,27.500000,27.709999,27.709999,425618
2016-02-17,27.709999,28.995001,27.709999,28.870001,28.870001,457077
2016-02-18,29.120001,29.135000,28.309999,28.785000,28.785000,399343
2016-02-19,28.905001,29.100000,28.480000,29.094999,29.094999,368486
2016-02-22,29.469999,29.799999,29.209999,29.389999,29.389999,317934
2016-02-23,29.379999,30.750000,28.905001,29.785000,29.785000,727177
2016-02-24,29.645000,29.760000,28.219999,28.355000,28.355000,650938
2016-02-25,28.020000,28.785000,27.580000,28.620001,28.620001,630134
